Airline,Duration,Total stops,Price,Date,Date scraped,Source_DUB,Source_IBZ,Source_MAD,Source_TFN,Destination_DUB,Destination_IBZ,Destination_MAD,Destination_TFN
"Vueling, Aer Lingus",1040,1,190,12/12/2023,11/12/2023,0,0,0,1,1,0,0,0
KLM,890,2,558,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
KLM,890,2,558,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
"Iberia, Iberia Express",1335,1,188,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
"Vueling, Transavia France",1390,2,198,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Air France,925,2,854,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,420,1,263,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Vueling,1095,2,138,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,825,1,139,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,880,1,160,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Vueling,1060,1,151,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1180,1,178,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1280,1,153,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",960,2,228,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1335,1,167,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia Express,1335,1,146,13/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1405,1,178,14/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia Express,1280,1,159,14/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1500,1,178,14/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1505,1,178,14/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Iberia,1615,1,178,14/12/2023,11/12/2023,0,0,0,1,1,0,0,0
Vueling,395,1,101,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,540,1,155,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,730,1,108,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,395,1,346,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",355,1,543,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,540,1,368,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",575,2,207,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Vueling, Iberia",405,2,295,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia Express,745,1,223,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,745,1,245,14/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Multiple Airlines,955,2,165,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,1000,1,275,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Multiple Airlines,955,2,172,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,730,1,368,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,1000,1,301,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,370,1,99,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,1390,1,74,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,515,1,119,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",305,1,221,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",340,1,199,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Vueling,705,1,111,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,370,1,309,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",400,1,199,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Air Europa",345,1,300,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
Iberia,300,1,394,15/12/2023,11/12/2023,1,0,0,0,0,1,0,0
"Transavia France, Vueling",1025,1,141,,,1,0,0,0,0,1,0,0
"Vueling, Air Europa",470,2,144,,,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",545,1,206,,,1,0,0,0,0,1,0,0
Iberia,515,1,363,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
"Vueling, Air Europa",620,2,150,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Vueling,380,1,132,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Iberia,750,1,113,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",390,1,217,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Iberia,380,1,343,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",520,1,229,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Iberia,1005,1,176,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Iberia,1505,1,146,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Iberia,515,1,537,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
British Airways,740,1,288,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
British Airways,735,1,291,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",690,1,249,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
British Airways,755,1,297,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
British Airways,795,1,306,13/12/2023,13/12/2023,1,0,0,0,0,1,0,0
British Airways,775,1,334,14/12/2023,13/12/2023,1,0,0,0,0,1,0,0
British Airways,825,1,334,14/12/2023,13/12/2023,1,0,0,0,0,1,0,0
Vueling,155,0,167,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,675,1,95,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia Express,155,0,168,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,155,0,179,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,155,0,188,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
KLM,310,1,273,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Vueling, Air Europa",380,1,186,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
KLM,305,1,326,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Vueling, Iberia",385,1,196,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Transavia France, Iberia",760,1,125,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Transavia France, Iberia",740,1,127,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Air France,330,1,320,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Transavia France, easyJet",755,1,133,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Lufthansa,355,1,323,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
KLM,375,1,326,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,170,0,201,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,170,0,199,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Vueling, Air Europa",650,1,87,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,170,0,210,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,405,1,119,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Vueling, Iberia",320,1,148,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,155,0,274,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia Express,155,0,276,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,155,0,277,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,155,0,281,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,155,0,281,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,155,0,301,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,155,0,308,15/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia Express,155,0,377,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,155,0,405,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Vueling, Iberia",425,1,153,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,155,0,157,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,155,0,148,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,325,1,117,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,155,0,157,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,155,0,167,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia Express,155,0,172,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
British Airways,155,0,216,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,155,0,321,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,155,0,324,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
British Airways,155,0,369,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Aer Lingus,170,0,385,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Iberia,170,0,428,13/12/2023,13/12/2023,1,0,0,0,0,0,1,0
British Airways,170,0,476,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Vueling, Iberia",355,1,150,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"Aer Lingus, Air Europa",370,1,152,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
"TAP AIR PORTUGAL, Iberia",320,1,222,14/12/2023,13/12/2023,1,0,0,0,0,0,1,0
Vueling,575,1,160,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",520,1,274,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",600,1,274,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Iberia Express, Air Europa",830,1,249,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,575,1,421,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Iberia, Air Europa",830,1,265,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Air Europa",830,1,266,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Iberia Express, Iberia",935,1,253,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,935,1,270,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,860,1,322,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",985,2,286,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",985,2,286,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Luxair, Binter Canarias",1025,3,355,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,895,2,467,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Air France,720,2,689,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",390,1,225,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",450,1,197,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",440,1,258,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Vueling,550,1,242,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",490,1,247,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",525,1,222,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",570,1,247,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,610,1,326,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,560,2,240,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,580,2,232,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Iberia Express",555,1,360,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,585,2,240,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,620,2,231,15/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,830,1,266,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,650,2,228,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",1015,1,152,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,590,2,194,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,865,1,196,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,590,2,252,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",520,1,394,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,1160,1,211,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,1300,1,211,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",585,1,394,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Vueling, Air Europa",1040,2,198,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Air Europa",835,1,266,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia,940,1,307,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",1015,1,252,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,740,2,256,13/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,770,2,256,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Multiple Airlines,830,2,256,14/12/2023,13/12/2023,1,0,0,0,0,0,0,1
Iberia Express,350,1,112,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia Express,820,1,72,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia, Iberia Express",350,1,118,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia Express, Iberia",350,1,121,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,350,1,126,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Vueling,350,1,177,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,820,1,78,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia, Iberia Express",820,1,75,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia Express, Iberia",820,1,77,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,465,1,265,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Vueling,845,1,95,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia Express,1295,1,72,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,380,1,417,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,505,1,285,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,525,1,271,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Vueling,355,1,158,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Vueling,1165,1,95,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",345,1,206,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,355,1,300,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,610,1,188,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,239,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",485,1,221,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,435,1,310,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia, British Airways",435,1,323,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Air Europa, Aer Lingus",490,1,256,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,495,1,321,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,330,1,526,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia, British Airways",495,1,334,15/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",545,1,239,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia Express,355,1,442,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Vueling,290,1,161,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Vueling,485,1,130,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",370,1,227,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,236,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,290,1,395,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,355,1,337,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",500,1,219,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,465,1,310,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,505,1,297,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia,1085,1,209,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,525,1,294,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",575,1,227,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,585,1,287,13/12/2023,13/12/2023,0,1,0,0,1,0,0,0
British Airways,430,1,381,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
"Iberia, British Airways",465,1,355,14/12/2023,13/12/2023,0,1,0,0,1,0,0,0
Iberia Express,160,0,47,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,160,0,50,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,160,0,53,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,160,0,105,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Transavia France,400,1,97,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
"Air Europa, Transavia France",345,1,105,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Air France,325,1,141,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
"Iberia, Transavia France",340,1,119,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,710,1,88,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,350,1,140,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,365,1,134,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,375,1,140,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
"British Airways, Aer Lingus",350,1,162,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,385,1,140,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
"Iberia, British Airways",350,1,168,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia Express,150,0,49,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,150,0,50,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia Express,160,0,49,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,160,0,50,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,150,0,53,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,160,0,53,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,165,0,124,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,160,0,124,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,165,0,143,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,160,0,143,15/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Transavia France,325,1,120,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Air France,325,1,142,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
"Iberia, Transavia France",345,1,127,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,160,0,50,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia Express,160,0,50,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,160,0,53,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,160,0,86,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,165,0,106,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Aer Lingus,160,0,120,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,165,0,143,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Iberia,160,0,143,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,160,0,182,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
British Airways,165,0,182,13/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,375,1,101,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Air France,325,1,142,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
"Air Europa, Vueling",495,1,96,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
TAP AIR PORTUGAL,565,1,104,14/12/2023,13/12/2023,0,0,1,0,1,0,0,0
Vueling,805,1,119,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,860,1,175,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,420,1,1023,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",500,1,374,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,805,1,370,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Iberia, Iberia Express",860,1,321,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",955,2,236,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",925,2,245,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",985,2,237,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",1015,2,245,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Multiple Airlines,940,2,331,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, British Airways",950,2,370,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, British Airways",1000,2,351,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, British Airways",1010,2,361,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Multiple Airlines,925,3,645,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,420,1,158,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",395,1,163,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",365,1,188,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",425,1,172,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,495,1,158,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",455,1,163,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",515,1,163,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",485,1,188,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Iberia, Iberia Express",420,1,305,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",575,1,163,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",545,1,188,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,425,1,539,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",800,1,160,15/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",605,1,188,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",785,1,163,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
British Airways,420,1,281,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Vueling,1095,2,91,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,420,1,261,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
British Airways,825,1,149,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,880,1,164,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,825,1,139,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
British Airways,520,1,281,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,520,1,261,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Vueling,1060,1,129,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,630,1,261,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Vueling,465,1,334,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Iberia, Iberia Express",420,1,316,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
Iberia,1045,1,178,13/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",960,2,216,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
"Canaryfly, Vueling",1140,3,212,14/12/2023,13/12/2023,0,0,0,1,1,0,0,0
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,14/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
,,,,15/12/2023,13/12/2023,,,,,,,,
